年鉴,盟市年鉴,呼伦贝尔年鉴（2009卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204093903918&BookId=
年鉴,盟市年鉴,呼伦贝尔年鉴（2010卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204094017847&BookId=
年鉴,盟市年鉴,呼伦贝尔年鉴（2011卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204105550091&BookId=
年鉴,盟市年鉴,呼伦贝尔年鉴（2012卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204105743660&BookId=
年鉴,盟市年鉴,呼伦贝尔年鉴（2013卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204105908118&BookId=
年鉴,盟市年鉴,呼伦贝尔年鉴（2014卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204110650456&BookId=
年鉴,盟市年鉴,呼伦贝尔年鉴（2015卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204110812263&BookId=
年鉴,盟市年鉴,呼伦贝尔年鉴（2016卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204110853728&BookId=
年鉴,盟市年鉴,呼伦贝尔年鉴（2017卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204111029512&BookId=
年鉴,盟市年鉴,呼伦贝尔年鉴（2018卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20201204111214344&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2002—2003卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112102212864&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2004—2005卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112102416869&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2006—2007卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112102555289&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2008卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112102807718&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2009卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112103435067&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2010卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112103602801&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2011卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112103724514&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2012卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112104913333&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2013卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112105013798&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2014卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112105106683&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2015卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112105214106&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2016卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112105408033&BookId=
年鉴,盟市年鉴,呼和浩特年鉴（2017卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191112105517001&BookId=
年鉴,盟市年鉴,包头年鉴（2001—2002卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200427170334567&BookId=
年鉴,盟市年鉴,包头年鉴（2003—2004卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200427170521069&BookId=
年鉴,盟市年鉴,包头年鉴（2005—2006卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200427170626807&BookId=
年鉴,盟市年鉴,包头年鉴（2007—2008卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200427170714809&BookId=
年鉴,盟市年鉴,包头年鉴（2009—2010卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200427170800953&BookId=
年鉴,盟市年鉴,包头年鉴（2011—2012卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200427170908439&BookId=
年鉴,盟市年鉴,包头年鉴（2013—2014卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200427170947673&BookId=
年鉴,盟市年鉴,包头年鉴（2015—2016卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200427171021947&BookId=
年鉴,盟市年鉴,鄂尔多斯年鉴（2002—2003卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200720164545315&BookId=
年鉴,盟市年鉴,鄂尔多斯年鉴（2004—2005卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200720164654330&BookId=
年鉴,盟市年鉴,鄂尔多斯年鉴（2006—2007卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200720164738150&BookId=
年鉴,盟市年鉴,鄂尔多斯年鉴（2008卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200720164823718&BookId=
年鉴,盟市年鉴,鄂尔多斯年鉴（2009卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200720164900440&BookId=
年鉴,盟市年鉴,鄂尔多斯年鉴（2010卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200720164947006&BookId=
年鉴,盟市年鉴,鄂尔多斯年鉴（2011卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20200720165024649&BookId=
年鉴,旗县年鉴,四子王旗年鉴（2012 卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191014150323537&BookId=
年鉴,旗县年鉴,四子王旗年鉴（2014～2015卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191014150552034&BookId=
年鉴,旗县年鉴,四子王旗年鉴（2017卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191014150656041&BookId=
年鉴,旗县年鉴,四子王旗年鉴（2018卷）,http://116.113.96.251:8080/Search/SearchContent.aspx?RootId=20191014150753356&BookId=
